airline_name,type,flight_date,timestamp,price
United Airlines,Total,17 March – 18 April,2023-05-30,"6,155"
United Airlines,Total,17 March – 19 April,2023-05-30,"6,422"
United Airlines,Total,18 March – 13 April,2023-05-30,"2,441"
United Airlines,Total,18 March – 14 April,2023-05-30,"3,183"
United Airlines,Total,18 March – 15 April,2023-05-30,"3,542"
United Airlines,Total,18 March – 16 April,2023-05-30,"3,904"
United Airlines,Total,18 March – 17 April,2023-05-30,"5,609"
United Airlines,Total,18 March – 18 April,2023-05-30,"6,262"
United Airlines,Total,18 March – 19 April,2023-05-30,"6,362"
United Airlines,Departure,1880,2023-05-31,"2,280"
United Airlines,Departure,1850,2023-05-31,"1,670"
United Airlines,Departure,1200,2023-05-31,"1,234"
United Airlines,Departure,1000,2023-05-31,703
United Airlines,Departure,1900,2023-05-31,"2,284"
United Airlines,Departure,1990,2023-05-31,"2,108"
United Airlines,Departure,1760,2023-05-31,"1,694"
United Airlines,Return,13 April,2023-05-31,537
United Airlines,Return,14 April,2023-05-31,771
United Airlines,Return,15 April,2023-05-31,809
United Airlines,Return,16 April,2023-05-31,722
United Airlines,Return,17 April,2023-05-31,653
United Airlines,Return,18 April,2023-05-31,546
United Airlines,Return,19 April,2023-05-31,422
United Airlines,Total,12 March – 13 April,2023-05-31,"2,550"
United Airlines,Total,12 March – 14 April,2023-05-31,"3,138"
United Airlines,Total,12 March – 15 April,2023-05-31,"3,421"
United Airlines,Total,12 March – 16 April,2023-05-31,"4,064"
United Airlines,Total,12 March – 17 April,2023-05-31,"5,701"
United Airlines,Total,12 March – 18 April,2023-05-31,"6,203"
United Airlines,Total,12 March – 19 April,2023-05-31,"6,487"
United Airlines,Total,13 March – 13 April,2023-05-31,"2,428"
United Airlines,Total,13 March – 14 April,2023-05-31,"3,310"
United Airlines,Total,13 March – 15 April,2023-05-31,"3,393"
United Airlines,Total,13 March – 16 April,2023-05-31,"3,896"
United Airlines,Total,13 March – 17 April,2023-05-31,"5,551"
United Airlines,Total,13 March – 18 April,2023-05-31,"6,277"
United Airlines,Total,13 March – 19 April,2023-05-31,"6,375"
United Airlines,Total,14 March – 13 April,2023-05-31,"2,434"
United Airlines,Total,14 March – 14 April,2023-05-31,"3,172"
United Airlines,Total,14 March – 15 April,2023-05-31,"3,431"
United Airlines,Total,14 March – 16 April,2023-05-31,"3,963"
United Airlines,Total,14 March – 17 April,2023-05-31,"5,518"
United Airlines,Total,14 March – 18 April,2023-05-31,"6,173"
United Airlines,Total,14 March – 19 April,2023-05-31,"6,555"
United Airlines,Total,15 March – 13 April,2023-05-31,"2,513"
United Airlines,Total,15 March – 14 April,2023-05-31,"3,160"
United Airlines,Total,15 March – 15 April,2023-05-31,"3,511"
United Airlines,Total,15 March – 16 April,2023-05-31,"3,985"
United Airlines,Total,15 March – 17 April,2023-05-31,"5,713"
United Airlines,Total,15 March – 18 April,2023-05-31,"6,212"
United Airlines,Total,15 March – 19 April,2023-05-31,"6,409"
United Airlines,Total,16 March – 13 April,2023-05-31,"2,599"
United Airlines,Total,16 March – 14 April,2023-05-31,"3,193"
United Airlines,Total,16 March – 15 April,2023-05-31,"3,540"
United Airlines,Total,16 March – 16 April,2023-05-31,"4,056"
United Airlines,Total,16 March – 17 April,2023-05-31,"5,527"
United Airlines,Total,16 March – 18 April,2023-05-31,"6,113"
United Airlines,Total,16 March – 19 April,2023-05-31,"6,366"
United Airlines,Total,17 March – 13 April,2023-05-31,"2,587"
United Airlines,Total,17 March – 14 April,2023-05-31,"3,188"
United Airlines,Total,17 March – 15 April,2023-05-31,"3,405"
United Airlines,Total,17 March – 16 April,2023-05-31,"4,030"
United Airlines,Total,17 March – 17 April,2023-05-31,"5,616"
United Airlines,Total,17 March – 18 April,2023-05-31,"6,105"
United Airlines,Total,17 March – 19 April,2023-05-31,"6,416"
United Airlines,Total,18 March – 13 April,2023-05-31,"2,533"
United Airlines,Total,18 March – 14 April,2023-05-31,"3,306"
United Airlines,Total,18 March – 15 April,2023-05-31,"3,589"
United Airlines,Total,18 March – 16 April,2023-05-31,"3,980"
United Airlines,Total,18 March – 17 April,2023-05-31,"5,593"
United Airlines,Total,18 March – 18 April,2023-05-31,"6,266"
United Airlines,Total,18 March – 19 April,2023-05-31,"6,379"
United Airlines,Departure,1880,2023-06-01,"2,162"
United Airlines,Departure,1850,2023-06-01,"1,766"
United Airlines,Departure,1200,2023-06-01,841
United Airlines,Departure,1000,2023-06-01,874
United Airlines,Departure,1900,2023-06-01,"1,703"
United Airlines,Departure,1990,2023-06-01,"1,618"
United Airlines,Departure,1760,2023-06-01,"1,827"
United Airlines,Return,13 April,2023-06-01,686
United Airlines,Return,14 April,2023-06-01,686
United Airlines,Return,15 April,2023-06-01,962
United Airlines,Return,16 April,2023-06-01,549
United Airlines,Return,17 April,2023-06-01,808
United Airlines,Return,18 April,2023-06-01,568
United Airlines,Return,19 April,2023-06-01,424
United Airlines,Total,12 March – 13 April,2023-06-01,"2,526"
United Airlines,Total,12 March – 14 April,2023-06-01,"3,170"
United Airlines,Total,12 March – 15 April,2023-06-01,"3,532"
United Airlines,Total,12 March – 16 April,2023-06-01,"4,062"
United Airlines,Total,12 March – 17 April,2023-06-01,"5,708"
United Airlines,Total,12 March – 18 April,2023-06-01,"6,192"
United Airlines,Total,12 March – 19 April,2023-06-01,"6,467"
United Airlines,Total,13 March – 13 April,2023-06-01,"2,467"
United Airlines,Total,13 March – 14 April,2023-06-01,"3,270"
United Airlines,Total,13 March – 15 April,2023-06-01,"3,568"
United Airlines,Total,13 March – 16 April,2023-06-01,"3,893"
United Airlines,Total,13 March – 17 April,2023-06-01,"5,617"
United Airlines,Total,13 March – 18 April,2023-06-01,"6,232"
United Airlines,Total,13 March – 19 April,2023-06-01,"6,495"
United Airlines,Total,14 March – 13 April,2023-06-01,"2,541"
United Airlines,Total,14 March – 14 April,2023-06-01,"3,225"
United Airlines,Total,14 March – 15 April,2023-06-01,"3,471"
United Airlines,Total,14 March – 16 April,2023-06-01,"3,921"
United Airlines,Total,14 March – 17 April,2023-06-01,"5,671"
United Airlines,Total,14 March – 18 April,2023-06-01,"6,222"
United Airlines,Total,14 March – 19 April,2023-06-01,"6,437"
United Airlines,Total,15 March – 13 April,2023-06-01,"2,458"
United Airlines,Total,15 March – 14 April,2023-06-01,"3,247"
United Airlines,Total,15 March – 15 April,2023-06-01,"3,435"
United Airlines,Total,15 March – 16 April,2023-06-01,"3,909"
United Airlines,Total,15 March – 17 April,2023-06-01,"5,630"
United Airlines,Total,15 March – 18 April,2023-06-01,"6,281"
United Airlines,Total,15 March – 19 April,2023-06-01,"6,539"
United Airlines,Total,16 March – 13 April,2023-06-01,"2,438"
United Airlines,Total,16 March – 14 April,2023-06-01,"3,130"
United Airlines,Total,16 March – 15 April,2023-06-01,"3,558"
United Airlines,Total,16 March – 16 April,2023-06-01,"4,075"
United Airlines,Total,16 March – 17 April,2023-06-01,"5,547"
United Airlines,Total,16 March – 18 April,2023-06-01,"6,289"
United Airlines,Total,16 March – 19 April,2023-06-01,"6,434"
United Airlines,Total,17 March – 13 April,2023-06-01,"2,474"
United Airlines,Total,17 March – 14 April,2023-06-01,"3,247"
United Airlines,Total,17 March – 15 April,2023-06-01,"3,476"
United Airlines,Total,17 March – 16 April,2023-06-01,"4,028"
United Airlines,Total,17 March – 17 April,2023-06-01,"5,535"
United Airlines,Total,17 March – 18 April,2023-06-01,"6,140"
United Airlines,Total,17 March – 19 April,2023-06-01,"6,468"
United Airlines,Total,18 March – 13 April,2023-06-01,"2,453"
United Airlines,Total,18 March – 14 April,2023-06-01,"3,225"
United Airlines,Total,18 March – 15 April,2023-06-01,"3,435"
United Airlines,Total,18 March – 16 April,2023-06-01,"3,889"
United Airlines,Total,18 March – 17 April,2023-06-01,"5,559"
United Airlines,Total,18 March – 18 April,2023-06-01,"6,244"
United Airlines,Total,18 March – 19 April,2023-06-01,"6,551"
United Airlines,Departure,1880,2023-06-02,"2,270"
United Airlines,Departure,1850,2023-06-02,"1,482"
United Airlines,Departure,1200,2023-06-02,889
United Airlines,Departure,1000,2023-06-02,716
United Airlines,Departure,1900,2023-06-02,"2,065"
United Airlines,Departure,1990,2023-06-02,"2,331"
United Airlines,Departure,1760,2023-06-02,"2,156"
United Airlines,Return,13 April,2023-06-02,712
United Airlines,Return,14 April,2023-06-02,711
United Airlines,Return,15 April,2023-06-02,735
United Airlines,Return,16 April,2023-06-02,761
United Airlines,Return,17 April,2023-06-02,635
United Airlines,Return,18 April,2023-06-02,497
United Airlines,Return,19 April,2023-06-02,358
United Airlines,Total,12 March – 13 April,2023-06-02,"2,447"
United Airlines,Total,12 March – 14 April,2023-06-02,"3,280"
United Airlines,Total,12 March – 15 April,2023-06-02,"3,517"
United Airlines,Total,12 March – 16 April,2023-06-02,"4,008"
United Airlines,Total,12 March – 17 April,2023-06-02,"5,633"
United Airlines,Total,12 March – 18 April,2023-06-02,"6,108"
United Airlines,Total,12 March – 19 April,2023-06-02,"6,431"
United Airlines,Total,13 March – 13 April,2023-06-02,"2,427"
United Airlines,Total,13 March – 14 April,2023-06-02,"3,135"
United Airlines,Total,13 March – 15 April,2023-06-02,"3,547"
United Airlines,Total,13 March – 16 April,2023-06-02,"4,010"
United Airlines,Total,13 March – 17 April,2023-06-02,"5,660"
United Airlines,Total,13 March – 18 April,2023-06-02,"6,299"
United Airlines,Total,13 March – 19 April,2023-06-02,"6,523"
United Airlines,Total,14 March – 13 April,2023-06-02,"2,511"
United Airlines,Total,14 March – 14 April,2023-06-02,"3,312"
United Airlines,Total,14 March – 15 April,2023-06-02,"3,565"
United Airlines,Total,14 March – 16 April,2023-06-02,"3,934"
United Airlines,Total,14 March – 17 April,2023-06-02,"5,592"
United Airlines,Total,14 March – 18 April,2023-06-02,"6,273"
United Airlines,Total,14 March – 19 April,2023-06-02,"6,389"
United Airlines,Total,15 March – 13 April,2023-06-02,"2,601"
United Airlines,Total,15 March – 14 April,2023-06-02,"3,207"
United Airlines,Total,15 March – 15 April,2023-06-02,"3,582"
United Airlines,Total,15 March – 16 April,2023-06-02,"3,968"
United Airlines,Total,15 March – 17 April,2023-06-02,"5,626"
United Airlines,Total,15 March – 18 April,2023-06-02,"6,248"
United Airlines,Total,15 March – 19 April,2023-06-02,"6,438"
United Airlines,Total,16 March – 13 April,2023-06-02,"2,605"
United Airlines,Total,16 March – 14 April,2023-06-02,"3,272"
United Airlines,Total,16 March – 15 April,2023-06-02,"3,432"
United Airlines,Total,16 March – 16 April,2023-06-02,"3,922"
United Airlines,Total,16 March – 17 April,2023-06-02,"5,630"
United Airlines,Total,16 March – 18 April,2023-06-02,"6,109"
United Airlines,Total,16 March – 19 April,2023-06-02,"6,414"
United Airlines,Total,17 March – 13 April,2023-06-02,"2,497"
United Airlines,Total,17 March – 14 April,2023-06-02,"3,322"
United Airlines,Total,17 March – 15 April,2023-06-02,"3,495"
United Airlines,Total,17 March – 16 April,2023-06-02,"4,070"
United Airlines,Total,17 March – 17 April,2023-06-02,"5,653"
United Airlines,Total,17 March – 18 April,2023-06-02,"6,242"
United Airlines,Total,17 March – 19 April,2023-06-02,"6,519"
United Airlines,Total,18 March – 13 April,2023-06-02,"2,425"
United Airlines,Total,18 March – 14 April,2023-06-02,"3,311"
United Airlines,Total,18 March – 15 April,2023-06-02,"3,463"
United Airlines,Total,18 March – 16 April,2023-06-02,"3,921"
United Airlines,Total,18 March – 17 April,2023-06-02,"5,612"
United Airlines,Total,18 March – 18 April,2023-06-02,"6,285"
United Airlines,Total,18 March – 19 April,2023-06-02,"6,482"
United Airlines,Departure,1880,2023-06-03,"2,264"
United Airlines,Departure,1850,2023-06-03,"1,882"
United Airlines,Departure,1200,2023-06-03,"1,597"
United Airlines,Departure,1000,2023-06-03,"1,294"
United Airlines,Departure,1900,2023-06-03,"2,203"
United Airlines,Departure,1990,2023-06-03,"2,302"
United Airlines,Departure,1760,2023-06-03,"1,967"
United Airlines,Return,13 April,2023-06-03,545
United Airlines,Return,14 April,2023-06-03,549
United Airlines,Return,15 April,2023-06-03,"1,014"
United Airlines,Return,16 April,2023-06-03,496
United Airlines,Return,17 April,2023-06-03,828
United Airlines,Return,18 April,2023-06-03,593
United Airlines,Return,19 April,2023-06-03,341
United Airlines,Total,12 March – 13 April,2023-06-03,"2,595"
United Airlines,Total,12 March – 14 April,2023-06-03,"3,281"
United Airlines,Total,12 March – 15 April,2023-06-03,"3,442"
United Airlines,Total,12 March – 16 April,2023-06-03,"4,084"
United Airlines,Total,12 March – 17 April,2023-06-03,"5,566"
United Airlines,Total,12 March – 18 April,2023-06-03,"6,260"
United Airlines,Total,12 March – 19 April,2023-06-03,"6,397"
United Airlines,Total,13 March – 13 April,2023-06-03,"2,582"
United Airlines,Total,13 March – 14 April,2023-06-03,"3,259"
United Airlines,Total,13 March – 15 April,2023-06-03,"3,547"
United Airlines,Total,13 March – 16 April,2023-06-03,"3,909"
United Airlines,Total,13 March – 17 April,2023-06-03,"5,602"
United Airlines,Total,13 March – 18 April,2023-06-03,"6,198"
United Airlines,Total,13 March – 19 April,2023-06-03,"6,482"
United Airlines,Total,14 March – 13 April,2023-06-03,"2,470"
United Airlines,Total,14 March – 14 April,2023-06-03,"3,278"
United Airlines,Total,14 March – 15 April,2023-06-03,"3,463"
United Airlines,Total,14 March – 16 April,2023-06-03,"4,071"
United Airlines,Total,14 March – 17 April,2023-06-03,"5,533"
United Airlines,Total,14 March – 18 April,2023-06-03,"6,205"
United Airlines,Total,14 March – 19 April,2023-06-03,"6,443"
United Airlines,Total,15 March – 13 April,2023-06-03,"2,428"
United Airlines,Total,15 March – 14 April,2023-06-03,"3,226"
United Airlines,Total,15 March – 15 April,2023-06-03,"3,495"
United Airlines,Total,15 March – 16 April,2023-06-03,"3,949"
United Airlines,Total,15 March – 17 April,2023-06-03,"5,704"
United Airlines,Total,15 March – 18 April,2023-06-03,"6,156"
United Airlines,Total,15 March – 19 April,2023-06-03,"6,397"
United Airlines,Total,16 March – 13 April,2023-06-03,"2,568"
United Airlines,Total,16 March – 14 April,2023-06-03,"3,242"
United Airlines,Total,16 March – 15 April,2023-06-03,"3,456"
United Airlines,Total,16 March – 16 April,2023-06-03,"4,009"
United Airlines,Total,16 March – 17 April,2023-06-03,"5,527"
United Airlines,Total,16 March – 18 April,2023-06-03,"6,210"
United Airlines,Total,16 March – 19 April,2023-06-03,"6,449"
United Airlines,Total,17 March – 13 April,2023-06-03,"2,513"
United Airlines,Total,17 March – 14 April,2023-06-03,"3,146"
United Airlines,Total,17 March – 15 April,2023-06-03,"3,463"
United Airlines,Total,17 March – 16 April,2023-06-03,"3,941"
United Airlines,Total,17 March – 17 April,2023-06-03,"5,712"
United Airlines,Total,17 March – 18 April,2023-06-03,"6,237"
United Airlines,Total,17 March – 19 April,2023-06-03,"6,466"
United Airlines,Total,18 March – 13 April,2023-06-03,"2,621"
United Airlines,Total,18 March – 14 April,2023-06-03,"3,196"
United Airlines,Total,18 March – 15 April,2023-06-03,"3,518"
United Airlines,Total,18 March – 16 April,2023-06-03,"4,064"
United Airlines,Total,18 March – 17 April,2023-06-03,"5,627"
United Airlines,Total,18 March – 18 April,2023-06-03,"6,182"
United Airlines,Total,18 March – 19 April,2023-06-03,"6,548"
United Airlines,Departure,1880,2023-06-04,"1,675"
United Airlines,Departure,1850,2023-06-04,"1,858"
United Airlines,Departure,1200,2023-06-04,971
United Airlines,Departure,1000,2023-06-04,"1,182"
United Airlines,Departure,1900,2023-06-04,"1,896"
